ID,ORIG_FID,ORIG_LEN,fclass,name,lon,lat,LST,NDVI,GVI_Mean
1214,185,50.0,primary,Canberra Link,103.82587283,1.4484451,33.9776232793,0.373259046,0.3793121337890625
1215,720,150.0,residential,Jalan Salang,103.82562859,1.44015082,33.9990064448,0.245188767,0.2785443115234375
1216,2557,100.0,residential,Yishun Industrial Park A,103.83416081,1.44294735,34.0408791762,0.131937767,0.07510681152343751
1217,2491,200.0,primary,Yishun Avenue 8,103.83578211,1.44681879,34.0566981179,0.504560379,0.3717108154296875
1218,1932,50.0,primary,Yishun Avenue 8,103.83508433,1.44818365,34.0715220525,0.403629066,0.271905517578125
1219,2622,50.0,primary,Yishun Avenue 7,103.8291299,1.43662387,34.0798835754,0.283049646,0.3031036376953125
1220,2499,50.0,residential,Jalan Sajak,103.82826289,1.43780038,34.0929527283,0.436728279,0.48190795898437505
1221,2100,50.0,tertiary,Gambas Crescent,103.81472817,1.44414403,34.1226058373,0.420851013,0.32951049804687504
1222,815,50.0,residential,Canberra Walk,103.83160674,1.44861191,34.126736034,0.49513563,0.42871398925781246
1223,2644,100.0,residential,Sembawang Vista,103.82166613,1.44725741,34.1285046664,0.561465423,0.480455322265625
1224,374,50.0,secondary,Yishun Ring Road,103.83255253,1.43451448,34.1409022991,0.269880156,0.2532049560546875
1225,2302,50.0,residential,Yishun Industrial Park A,103.83488717,1.44098766,34.14813296,0.25194552,0.32375671386718746
1226,914,50.0,primary,Yishun Avenue 2,103.83098417,1.44133437,34.153305934,0.236305451,0.27933837890625
