ID,ORIG_FID,ORIG_LEN,fclass,name,lon,lat,LST,NDVI,GVI_Mean
677,434,50.0,secondary,Ang Mo Kio Avenue 10,103.85673746,1.37094912,35.0768558796,0.273683208,0.29814208984375
678,1745,200.0,primary,Ang Mo Kio Avenue 8,103.84712584,1.37901658,35.0636967746,0.23579883,0.3429241943359375
679,1302,100.0,secondary,Ang Mo Kio Avenue 10,103.85685119,1.37064833,35.0428114671,0.332539189,0.326859130859375
680,2513,50.0,primary,Ang Mo Kio Avenue 6,103.84391343,1.3828008,35.0417803251,0.074284986,0.028326416015624998
681,1062,100.0,secondary,Ang Mo Kio Avenue 4,103.83968618,1.38055513,35.0410697243,0.621641243,0.5983111572265625
682,909,50.0,primary,Ang Mo Kio Avenue 5,103.85547099,1.37588125,35.0281333923,0.471938827,0.2854107666015625
683,335,50.0,secondary,Ang Mo Kio Avenue 10,103.85636917,1.37217049,35.0211750911,0.516313878,0.4176995849609375
684,1028,50.0,secondary,Ang Mo Kio Avenue 4,103.83888092,1.37543206,35.0153898759,0.646675218,0.5842657470703125
685,1469,100.0,secondary,Ang Mo Kio Avenue 9,103.84355995,1.38406973,35.0063095093,0.068463193,0.041671142578125
686,2138,50.0,primary,Ang Mo Kio Avenue 3,103.83742665,1.36943297,35.0054536547,0.252377408,0.1906451416015625
687,109,50.0,residential,Ang Mo Kio Street 44,103.85751608,1.36776086,34.9596231634,0.380333344,0.3258843994140625
688,1061,100.0,primary,Ang Mo Kio Avenue 5,103.84888601,1.37655577,34.9521209172,0.492992418,0.44349121093750005
689,1956,100.0,primary,Ang Mo Kio Avenue 5,103.84201817,1.37712774,34.9275387851,0.459438039,0.33371337890625
690,330,100.0,secondary,Ang Mo Kio Avenue 9,103.84281952,1.3838937,34.9122789556,0.157586264,0.1127789306640625
691,1588,50.0,residential,Ang Mo Kio Street 54,103.85805709,1.3703075,34.9093214182,0.519228823,0.438026123046875
692,241,100.0,secondary,Ang Mo Kio Avenue 10,103.85545111,1.37371142,34.8983216719,0.279039727,0.2357354736328125
693,1645,50.0,residential,Ang Mo Kio Street 24,103.84343435,1.36744992,34.8955655779,0.382956034,0.27081298828125
694,1061,50.0,primary,Ang Mo Kio Avenue 5,103.84844707,1.37665227,34.8943917411,0.529268271,0.4219696044921875
695,2545,100.0,tertiary,Ang Mo Kio Avenue 9,103.8447381,1.38421786,34.88996315,0.239715987,0.09103515625
696,1076,150.0,secondary,Ang Mo Kio Avenue 4,103.83923812,1.37573338,34.8822930654,0.694522957,0.582559814453125
697,1922,200.0,primary,Ang Mo Kio Avenue 5,103.84876681,1.37644318,34.880868765,0.504519669,0.42363647460937504
698,597,50.0,residential,Lentor Drive,103.8372886,1.38413927,34.8360906748,0.133628806,0.1145794677734375
699,1402,50.0,residential,Ang Mo Kio Street 51,103.85421492,1.37136446,34.8212572734,0.425999654,0.3919573974609375
700,1335,100.0,primary,Ang Mo Kio Avenue 3,103.85107482,1.36944467,34.8175732539,0.019329422,0.0663446044921875
701,598,100.0,primary,Ang Mo Kio Avenue 5,103.85185598,1.37618153,34.7991740887,0.425851597,0.37990966796875
702,1050,100.0,secondary,Ang Mo Kio Avenue 10,103.85609632,1.37278556,34.7916491582,0.472873557,0.458931884765625
703,2161,50.0,residential,Ang Mo Kio Street 21,103.83554121,1.36768812,34.7848358154,0.459613759,0.34582946777343754
704,1468,100.0,primary,Ang Mo Kio Avenue 3,103.85126419,1.3693446,34.7569227952,0.027531151,0.26093933105468753
705,278,50.0,residential,Ang Mo Kio Street 53,103.84920628,1.37237725,34.7490096459,0.410744054,0.43443664550781247
706,2494,100.0,secondary,Ang Mo Kio Avenue 4,103.83984175,1.37860263,34.7306685814,0.477972395,0.5893109130859375
707,164,50.0,residential,Serenade Walk,103.83491314,1.3789569,34.7028143956,0.240682483,0.27627746582031254
708,1004,50.0,primary,Yio Chu Kang Road,103.83652911,1.382828,34.6627991994,0.55112728,0.5809124755859375
709,946,100.0,secondary,Ang Mo Kio Avenue 4,103.83963539,1.38036884,34.6601148333,0.68886002,0.6378582763671875
710,1376,150.0,residential,Yio Chu Kang Gardens,103.83792971,1.38036679,34.6468647548,0.498316712,0.443907470703125
711,1121,50.0,secondary,Ang Mo Kio Avenue 9,103.83899734,1.38243358,34.6252951989,0.418512205,0.2902783203125
712,2541,50.0,secondary,Ang Mo Kio Avenue 2,103.83467306,1.3765341,34.6221723557,0.199346198,0.1574969482421875
713,2169,150.0,residential,Ang Mo Kio Street 22,103.83909936,1.36777733,34.5975480761,0.299108704,0.348531494140625
714,598,150.0,primary,Ang Mo Kio Avenue 5,103.85230267,1.376133,34.5651741028,0.451886245,0.427230224609375
715,1792,50.0,secondary,Ang Mo Kio Avenue 4,103.83928121,1.38138923,34.5580212729,0.448565186,0.513992919921875
716,594,50.0,primary,Ang Mo Kio Avenue 6,103.84384202,1.38344931,34.530752182,0.146261766,0.052840576171875
717,555,100.0,primary,Ang Mo Kio Avenue 5,103.85371852,1.37599498,34.5200330561,0.386688976,0.39841674804687505
718,221,50.0,tertiary,Ang Mo Kio Street 11,103.8352744,1.3709148,34.5187056859,0.366809754,0.2744146728515625
719,1615,50.0,residential,Yio Chu Kang Gardens,103.83626263,1.38115656,34.5171884809,0.640729534,0.5117266845703125
720,1005,100.0,primary,Ang Mo Kio Avenue 5,103.84057879,1.3771334,34.5102669398,0.323599874,0.3472650146484375
721,2078,50.0,residential,Ang Mo Kio Street 52,103.8552642,1.3720548,34.5074768066,0.52284919,0.526265869140625
722,1627,50.0,secondary,Ang Mo Kio Avenue 2,103.83486784,1.37674558,34.4663505554,0.19781204,0.24191650390625002
723,1653,50.0,secondary,Ang Mo Kio Avenue 9,103.83908762,1.3825573,34.4546083723,0.330716233,0.2877935791015625
724,2532,250.0,primary,Ang Mo Kio Avenue 3,103.83601787,1.36750286,34.4323747808,0.395280085,0.431387939453125
725,1005,50.0,primary,Ang Mo Kio Avenue 5,103.84012975,1.37712901,34.407214078,0.293624997,0.33695739746093756
